instrument_name,panel,cell,description,manufacturer,intern_calib,model,serial,units,last_calib,due_calib,po,cost,recv_date,certified,assigned_to,status,notes
03BF-0004,05TF-0019,MESA-MOLDEO,FLOWMETER,AALBORG INSTRUE,TRUE,nan,nan,nan,8/31/2022,8/31/2023,nan,,8/12/2012,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
04CI-1139,04CI-1139,V-6040,PRESURE GAGE,MAGNEHELIC,TRUE,200C,nan,"0 A 5""WG",8/1/2022,8/31/2023,nan,,8/8/2011,TRUE,SUP. NEWMATICOS,ACTIVO,INTERNO
05IE-5246,05-TE-0333,CABLES,HI POT,GWINSTEK,FALSE,GPT-9803,GER150638,nan,9/1/2022,9/30/2023,nan,,9/9/2020,TRUE,SUP.CABLES,ACTIVO,EXT-PLANTA
05IE-2140,05TE-0522,LINEA SMART,POWER SUPPLY DC,BK PRESICION,FALSE,9129B,470D19203,0 A 30 VDC,9/9/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP. SMART,ACTIVO,EXT-PLANTA
05IE-2141,05TE-0522,LINEA SMART,POEWR SUPPLY AC,BK PRECISION,FALSE,9801B,461D19130,0 A 300 VAC,9/1/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.SMART,ACTIVO,EXT-PLANTA
05IE-2142,05-TE-0582,NS-8000,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470E1832,0 A 30 VDC,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.SENSORES,ACTIVO,EXT-PLANTA
05IE-2143,05-TE-0582,NS-8000,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470819176,0 A 30 VDC,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.SENSORES,ACTIVO,EXT-PLANTA
05IE-2144,05IE-2144,E. PRUEBA,POWER SUPPLY AC,BK PREICION,FALSE,9801,201514,0 A 300 VAC,9/15/2020,9/30/2021,nan,,9/15/2020,TRUE,e. prueba,INACTIVO,EXTERNO-SEP/21
05IE-2145,05IE-2145,E. PRUEBA,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470B19133,0 A 30 DC,9/15/2020,9/30/2021,nan,,9/15/2020,TRUE,E. PRUEBA,INACTIVO,EXTERNO-SEP/21
05IE-2146,05IE-2146,FEC,AC POWER SUPPLY,BK PRESICION,FALSE,9801,461J18119,0 A 300 VAC,9/2/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.CONTROLADOR,ACTIVO,EXT-PLANTA
05IE-2147,05IE-2147,FEC,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470B18225,0 A 30 VDC,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,E. PRUEBA,ACTIVO,EXT-PLANTA
05IE-2148,05-TE-0588,ACTU. C.V.M,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470B19102,0 A 30 VDC,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.ACT-CVM,ACTIVO,EXT-PLANTA
05IE-2149,05IE-2149,E. PRUEBA,AC POWER SUPPLY,BK PRESICION,FALSE,9801,461K18133,0 A 300 VAC,10/2/2020,10/31/2021,nan,,10/2/2020,TRUE,E. PRUEBA,INACTIVO,EXTERNO
05NE-5455,05-TE-0616,FLEX-RUSKIN,DATA-ADQUISITION,KEYSIGHT,FALSE,34970A,MY58005968,nan,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,CARLOS ESPARZA,ACTIVO,EXT-PLANTA T
05NE-5456,05-TE-0616,FLEX-RUSKIN,DATA ADQUISITION,KEISIGHT,FALSE,34970A,MY58005906,nan,9/15/2022,9/30/2023,nan,,9/15/2020,TRUE,SUP.RUSKIN,ACTIVO,EXT-PLANTA T
90ZI-0017,90ZI-0017,E. PRUEBA,MASSFLOWMETER,SIERRA INSTRUME,TRUE,832-99-1,2725/2726,0 A 10  0 100 SCIM,6/1/2022,6/30/2023,nan,,6/1/2010,TRUE,nan,ACTIVO,INTERNO
90ZI-0014,90ZI-0014,E. PRUEBA,MASSFLOWMETER,SIERRA INSTRUME,TRUE,821-1,9370,0 A 10 SCIM,6/1/2022,6/30/2023,nan,,6/1/2010,TRUE,E. PRUEBA,ACTIVO,INTERNO
90ZI-0013,90ZI-0013,GAVETA E. PRUEBA,MASSFLOWMETER,SIERRA INSTRUME,TRUE,821-1,6338,0 A 100 SCIM,12/1/2022,12/31/2023,nan,,12/1/2010,TRUE,E. PRUEBA,ACTIVO,INTERNO
06LF-0042,06LF-0042,OKK-500 CAJON 2 GAVETA 3,PLUG GAGE,GACO,TRUE,nan,nan,5/16-24 UNC2B,6/1/2022,6/30/2024,nan,,6/1/2010,TRUE,MAQUINADOS,ACTIVO,INTERNO
90ZI-0018,90ZI-0018,MASTER-E. PRUEBA,MASSFLOW METER,SIERRA INSTRUME,TRUE,832-99-1,2727/2728,0 A 300 - 0 1000 SCIM,3/1/2023,3/31/2024,nan,,3/1/2010,TRUE,E. PRUEBA,ACTIVO,INTERNO-GAVETA AZUL
06LI-0085,06LI-0085,CALIDAD,PLUG GAGE,VERMONT GAGE,TRUE,nan,nan,1/4 - 28 UNF 2B,7/1/2022,7/31/2024,nan,,7/1/2010,TRUE,CESY,ACTIVO,INTERNO
90ZI-0020,90ZI-0020,MASTER E. PRUEBA,PRESSURE GAGE,USG,TRUE,1403,nan,0 A 20 PSI,12/1/2022,12/31/2023,nan,,12/1/2010,TRUE,E. PRUEBA,ACTIVO,INTERNO
90ZI-0021,90ZI-0021,MASTER E. PRUEBA,PRESSURE GAGE,USG,TRUE,1403,nan,0 A 30 PSI,12/1/2022,12/3/2023,nan,,10/10/2010,TRUE,E. PRUEBA,ACTIVO,INTERNO
06AV-0461,06AV-0461,MAQUINADOS,DIG CALIPER,MITUTOYO,TRUE,"CD-8"" CSX",1305174,"0 A 8""",7/19/2016,8/31/2017,nan,,7/19/2018,FALSE,JOSE LUIS CRUZ,INACTIVO,PERDIDO
06ai-2069,06AI-2069,PLASTICOS,DIG. CALIPER,FOWLER,TRUE,54-850/860,1203A49643,"0 A 6""",7/12/2013,7/31/2014,nan,,7/13/2013,TRUE,SUP. PLASTICOS,INACTIVO,PERDIDO 7-31-14
06AI-2070,06ai-2070,plasticos,micrometrro,fowler,TRUE,850,111297944,"0 a 1""",7/12/2012,7/31/2012,nan,,7/12/2012,FALSE,sup. Plasticos,inactivo,perdido 07-31-13
06ZV-0746,06ZV-0746,OKK 40,PIEDRA DE GRANITO,CDI,FALSE,12X8¨,nan,8 X 12',10/1/2022,10/31/2023,nan,,10/2/2020,TRUE,SUP. PL2,ACTIVO,EXT-PLANTA
06ZV-0747,06zv-0747,MULA AZUL BASCULA DIG,plataforma movil MULA,pend,FALSE,PEND,PEND,0 5000 LBS,1/7/2023,1/31/2024,nan,,10/2/2020,TRUE,SUP.ALM Z A,ACTIVO,EXT-PLANTA
05IE-2150,05IE-2150,E. PRUEBA,AC POWER SUPPLY,BK PRESICION,FALSE,9801,461G19123,0 A 300 VAC,10/2/2020,10/31/2021,nan,,10/2/2020,TRUE,SUP. E. PRUEBA,INACTIVO,EXTERNO
06AV-21,06AV-2109,MAQUINADOS,MICROMETRO DE PROFUNDIDAD,STARRET,TRUE,nan,nan,"0 1""",10/7/2022,10/31/2023,nan,,10/7/2020,TRUE,ANTONI DEL RIO,ACTIVO,INTERNO
05ne-5457,05NE-5457,TRIATEK-2,MULTIMETRO,FLUKE,FALSE,8808A,47920006,nan,10/12/2022,10/31/2023,nan,,10/12/2020,TRUE,SUP.TRIATEK,ACTIVO,EXT-PLANTA T
05IE-2151,05IE-2151,TRIATEK,DC POWER SUPPLY,KEYSIGTH,FALSE,E3641A,MY60376258,0 A 30 VDC,10/1/2022,10/31/2023,nan,,10/12/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLANTA
03BI-1081,03BI-1081,T-4000,FLOWMETER,AALBORG INSTR.,TRUE,FM 042-15,nan,nan,10/12/2022,10/31/2023,nan,,10/10/2010,TRUE,SUP. T-4000,ACTIVO,INTERNO
05NE-5458,05NE-5458,TRIATEK-MKS,MULTIMETRO,FLUKE,FALSE,8808A,4301027,nan,10/12/2022,10/31/2023,nan,,10/13/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLANTA T
05IE-2152,05IE-2152,TRIATEK,DC POWER SUPPLY,KEYSIGHT,FALSE,E3641A,MY58446320,0 A 30 VDC,10/13/2022,10/31/2023,nan,,10/13/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLANTA
05IE-2153,05IE-2153,Mc Allen,AC POWER SUPPLY,BK PRECISION,FALSE,9801,461G19123,0 A 300 VAC,10/27/2020,10/31/2021,nan,,10/27/2020,TRUE,SUP.Mc Allen Tx,INACTIVO,EXTERNO
06EI-0003,06EI-0003,GAVETA METROLOGIA,DUROMETRO TIPO A,SHORE INSTRUMEN,FALSE,TYPE A,nan,0 A 100,10/1/2022,10/31/2024,nan,,10/10/2010,TRUE,SUP. METROLOGIA,ACTIVO,EXT-LAB
05IE-2154,05IE-2154,NS-8000,DC POWER SUPPLY,BK PRECISION,FALSE,9129B,470D19118,0 A 30 VDC,10/1/2022,10/31/2023,nan,,10/28/2020,TRUE,SUP.NS-8000,ACTIVO,EXT-PLANTA
05IE-2155,05IE-2155,NS-8000,AC POWER SUPPLY,BK PRECISION,FALSE,9801,461G19133,0 A 300 VAC,10/20/2022,10/31/2023,nan,,10/28/2020,TRUE,SUP.NS-8000,ACTIVO,EXT-PLANTA
06ZF-0556,06ZF-0556,RACK-MOLDEO,FIXTURE,JCI,TRUE,nan,nan,nan,5/31/2022,5/31/2024,nan,,5/31/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NI-2008,06NI-2008,CARLOS VALENZUELA MOLDEO,SET DE PIN GAGE,VERMONT GAGE,TRUE,nan,nan,".061 A .250""",7/20/2022,7/31/2024,nan,,7/7/2010,TRUE,SUP.CALIDAD MOL,ACTIVO,INTERNO
06NI-2012,06NI-2012,GAVETA MOLDEO,PLUG GAGE,PMC INDUSTRIES,TRUE,nan,nan,GO .196 NO GO .202,11/10/2022,11/30/2024,nan,,11/10/2020,TRUE,SUP. MOLDEO,ACTIVO,INTERNO
06LI-1094,06LI-1094,INSP.ENTRADA,PLUG GAGE,G.A.C.O,TRUE,nan,nan,1 5/8-16 UN-B,11/10/2022,11/30/2024,nan,,11/20/2020,TRUE,SUP. INSP.ENTRA,ACTIVO,INTERNO
06LI-1095,06LI-1095,INSP.ENTRADA,PLUG GAGE,BENDIX,TRUE,nan,nan,1/2 27 UNS-2B,11/10/2022,11/30/2024,nan,,11/10/2020,TRUE,SUP. INSP.ENTRA,ACTIVO,INTERNO
06BI-0009,06BI-0009,T-5800,DIAL INDICADOR,MITUTOYO,TRUE,2781-08,221834,"0  A .150""",10/22/2022,10/31/2023,nan,,10/10/2010,TRUE,SUP. T-5800 NEU,ACTIVO,INTERNO
04CI-0124,04CI-0124,SECADORES,PRESSURE GAGE,USG,TRUE,1403,nan,0 A 30 PSI,9/1/2022,9/30/2023,nan,,10/10/2010,TRUE,SUP. SECADORES,ACTIVO,INTERNO
03CE-0001,03CE-0001,TRIATEK,TRANSDUCTOR DE PRESION IN HG,MKS,FALSE,698A01TRA,016466313,1 TORR,1/11/2023,1/31/2024,nan,,11/24/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-LENIX-MKS
05IE-2156,05IE-2156,CVM,AC POWER SUPPLY,BK PRECISION,FALSE,9801,461K18133,0 A 300 AC,12/3/2022,12/31/2023,nan,,12/3/2020,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
06BE-0003,06BE-0003,ACT-M9106,DIG. INDICADOR,MITUTOYO,TRUE,ID-F150HE,20120469,"0 A 2""",12/7/2022,12/31/2023,nan,,12/7/2020,TRUE,SUP. ACTUADORES,ACTIVO,INTERNO
05IE-2157,05TE-0590,CVM,AC POWER SUPPLY,BK PRESICION,FALSE,9801,461J18121,0 A 300 VAC,12/8/2022,12/31/2023,nan,,12/8/2020,TRUE,SUP. Actuadores,ACTIVO,EXT-PLT
05IE-2158,05TE-0590,CVM,DC POWER SUPPLY,BK PRESICION,FALSE,9129,470B19109,0 A 30 VDC,12/8/2022,12/31/2023,nan,,12/8/2020,TRUE,SUP Actuadores,ACTIVO,EXT-PLT
06AV-2110,06AV-2110,IRON,MICROMETRO DE PROFUNDIDAD,STARRET,TRUE,440,nan,"0 A 3""",,,nan,,12/8/2021,TRUE,CESAR MORALES,INACTIVO,INTERNO-CAJON INACTIVOS LAB
05IE-5247,05IE-5247,TRIATEK,DC POWER SUPPLY,KEYSIGHT,FALSE,E3641A,MY60176155,0 A 30 VDC,9/1/2022,9/30/2023,nan,,12/28/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLANTA
05NE-5459,05NE-5459,TRIATEK,MULTIMETRO DIGITAL,FLUKE,FALSE,8808A,4918144,nan,9/24/2022,9/30/2023,nan,,12/28/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLANTA T
05IE-5248,05IE-5248,TRIATEK-MKS,POWER SUPPLY,FLUKE,FALSE,E3641A,MY60106256,nan,3/11/2023,3/30/2024,nan,,12/28/2020,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLT T.
03CE-0002,03CE-0002,TRIATEK,TRANSDUCTOR DE PRESION,MKS,FALSE,AD06A01TRA,110906674,nan,3/1/2022,3/31/2023,nan,,12/29/2020,TRUE,SUP. TRIATEK,INACTIVO,EN CAL.EXT. MKS
06AF-1031,06AF-1031,PLASTICOS,MICROMETRO DIG,MITUTOYO,TRUE,293-765-30,736715,"0 A 6""",7/1/2022,7/31/2023,nan,,10/10/2010,TRUE,REYES SALINAS,ACTIVO,INTERNO
06NI-2005,06NI-2005,gaveta de moldeo,SET DE PINES,VERMONT GAGE,TRUE,nan,nan,"0.610 A 2500""",11/29/2022,11/30/2024,nan,,11/13/2013,TRUE,SUP.MOLDEO,ACTIVO,INTERNO
06LF-1081,06LF-1081,PLASTICOS,THD PLUG GAGE,GTD,TRUE,nan,nan,10-32 UNF 2 B,12/23/2021,12/31/2023,nan,,12/29/2020,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO esta suelto en las rak
06LV-1092,06LV-1092,PLASTICOS,PLUG GAGE,RIKERT,TRUE,nan,nan,1/8 27 NPT,2/24/2022,2/28/2024,nan,,12/29/2020,TRUE,REYES SALINAS,ACTIVO,INTERNO
06NA-0021,06NA-0021,INSP-ENTRADA,SET DE PINES,MEYER,TRUE,M1,nan,".061 A .251""",12/30/2022,12/31/2024,nan,,12/10/2010,TRUE,SUP. INSPECCION,ACTIVO,INTERNO
06NI-0002,06NI-0002,INSP-ENTRADA,SET DE  PINES,MEYER,TRUE,M3 PLUS,nan,.22 A 12.56 MM,12/30/2022,12/31/2024,nan,,12/10/2010,TRUE,SUP. INSPCCION,ACTIVO,INTERNO
05IE-2159,05IE-2159,TRIATEK,HI POT,GW INSTEK,FALSE,GPT-9803,GEU171217,0 A 3000 AC,1/6/2023,1/31/2024,nan,,1/6/2021,TRUE,SUP. TRIATEK,ACTIVO,EXTERNO-PLANTA
06NV-0979,06NV-0979,GAVETA MAXIM,PIN GAGE,GACO,TRUE,nan,nan,GO .123 NO GO .128,1/12/2023,1/31/2025,nan,,1/12/2021,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
02EE-0236,02EE-0236,M-9300 MESITAS,CELDA DE FUERZA,FUTEK,FALSE,LCM-300,879815,0 A 300 LBS,2/1/2023,2/28/2024,nan,,1/12/2021,TRUE,SUP-ACTUADORES,ACTIVO,EXT-PLT
05IE-2160,05IE-2160,SEN/THUNDER NS8000,DC POWER SUPPLY,BK PRECISION,FALSE,9129B,470L18161,0 A 30 VDC,1/25/2023,1/31/2024,nan,,1/21/2021,TRUE,SUP.SENSORES,ACTIVO,EXTERNO-PLANTA
06DV-0051,06DV-0051,DISPLAY TORQ. MECANICOS,TORQUEMETER,MOUNTS,FALSE,LTT,LTT2101016,0 A 10LBS,7/26/2022,7/31/2023,nan,,7/22/2021,TRUE,SUP. MTTO-MECAN,ACTIVO,EXT-LAB
05IE-2162,05TE-0592,CGM,AC POWER SUPPLY,BK PRECISION,FALSE,9801,6022870107,0 A 300 VAC,1/26/2023,1/31/2024,nan,,1/26/2021,TRUE,SUP. CONTROLADO,ACTIVO,EXTERNO-PLANTA
05IE-2161,05TE-0592,CGM,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,8024100127,0 A 30 VDC,1/26/2023,1/31/2024,nan,,1/1/2021,TRUE,SUP. CONTROLADO,ACTIVO,EXTERNO-PLANTA
02ZE-0039,02ZE-0039,M-9300,SENSOR DE POSICION,RED LION,FALSE,nan,nan,nan,2/10/2023,2/28/2024,nan,,2/10/2021,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
06NA-0007,06NA-0007,MAQ. OKUMA,PIN GAGE,DUNDICK,TRUE,nan,nan,GO .8740 NO GO .8760,2/19/2023,2/28/2025,nan,,2/19/2021,TRUE,MAQUINADOS,ACTIVO,INTERNO
06NF-0105,06NF-0105,GAVETA MOLDEO,SET DE PIN GAGE,VERMONT GAGE,TRUE,C-10,nan,".251 A .500""",1/21/2023,1/31/2025,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NF-0106,06NF-0106,GAVETA MOLDEO,SET DE PIN GAGE,VERMONT GAGE,TRUE,C-10,nan,.626 A .750,1/21/2023,1/31/2025,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NF-0107,06NF-0107,GAVETA MOLDEO,SET DE PIN GAGE,VERMONT GAGE,TRUE,C-10,nan,".501 A .625""",1/21/2023,1/31/2025,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NF-1516,06NF1516,GAVETA MOLDEO,SET DE PIN GAGE,MEYER,TRUE,C-10,nan,".011 A .250""",1/22/2023,1/31/2025,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NF-1504,06NF-1504,GAVETA MOLDEO,SET DE PIN GAGE,VERMONT GAGE,TRUE,C-10,nan,".011 A .250""",1/22/2023,1/31/2025,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06NF-1517,06NF-1517,MOLDEO,SET DE PIN GAGE,MEYER,TRUE,C-10,nan,".011 A .250""",2/26/2023,2/28/2025,nan,,2/10/2012,TRUE,SUP.REYES SALIN,ACTIVO,INTERNO
06LF-1050,06LF-1050,PLASTICOS,PIN GAGE,VERMONT GAGE,TRUE,CLASS ZZ,nan,".2560""/.15559""",2/2/2022,2/28/2024,nan,,10/10/2010,FALSE,SUP. PLASTICOS,ACTIVO,INTERNO-SIN PUNTAS11-22
06AF-0019,06AF-0019,SET CALIDAD VER/MIC MOLD.,DIG. MICROMETRO,MITUTOYO,TRUE,7074211,293-721-10,"0 A 1""",4/1/2023,4/30/2024,nan,,10/10/2010,TRUE,MARTIN GARCIA,ACTIVO,INTERNO
06AF-0030,06AF-0030,SET CALIDAD VER/MIC,"DIG. CALIPER 0 A 6""",MITUTOYO,TRUE,7074211,21191957,"0 A 6""",4/1/2023,4/30/2024,nan,,10/10/2010,TRUE,MARTIN GARCIA,ACTIVO,INTERNO
06AF-1051,06AF-1051,TOOL ROOM,MICROMETRO DIG.,MITUTOYO,TRUE,293-344,nan,"0 A 1""",7/1/2022,7/31/2023,nan,,7/1/2020,TRUE,NERY TOOL ROOM,ACTIVO,INTERNO
06LI-1096,06LI--1096,GAVETA INSP.ENT,THD PLUG GAGE,VERMONT GAGE,TRUE,nan,nan,4-40 UNC 3B,3/6/2023,3/31/2025,nan,,3/6/2021,TRUE,SUP.INSP.ENTRAD,ACTIVO,INTERNO
06NV-0805,06NV-0805,IRON,PIN GAGE,nan,TRUE,nan,nan,GO 0.505 NO GO 0.525,3/12/2023,3/31/2025,nan,,3/12/2021,TRUE,SUP. IRON,ACTIVO,INTERNO
05IE-2163,05IE-2163,M 9220,DC POWER SUPPLY,BK PRESICION,FALSE,9129B,470D16138,0 A 30 VDC,3/22/2023,3/31/2024,nan,,3/22/2021,TRUE,SUP-ACTUADORES,ACTIVO,EXT-PLT
06lv-0104,06LV-0104,Samsung Pl2,Thd Plug Gage,Rickert,TRUE,nan,nan,Go 1.0219 No GO 1.0284,8/8/2021,8/31/2023,nan,,10/10/2010,FALSE,ANTONIO DEL RIO,Activo,Interno
04de-0218,04DE-0218,CARRIER,PRESSURE GAGE,MENSOR,FALSE,CPC-2000,3541314,0 A 10 HPA,3/22/2023,3/31/2024,nan,,3/22/2021,TRUE,SUP. CARRIER,ACTIVO,EXT-PLT
04DE-0219,04DE-0219,CGM,PRESSURE GAGE DIG,MENSOR,FALSE,CPC 2000,09964319,0 A10 HPA,3/22/2023,3/31/2024,nan,,3/22/2021,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
05NE-5460,05NE-5460,TRIATEK,MULTIMETRO DIGITAL,FLUKE,FALSE,8808A,4785004,nan,3/22/2023,3/31/2024,nan,,3/22/2021,TRUE,SUP. TRIATEK,ACTIVO,EXT-PLTA T
03CE-0003,03CE-0003,TRIATEK,PRESSURE GAGE,MKS,FALSE,698A01TRA,018422305,0 A 30 MMHG,2/9/2022,2/28/2024,nan,,3/23/2021,TRUE,SUP. TRIATEK,ACTIVO,EXTENCION DE CAL X BAJO USO
06ZV-0748,06ZV-0748,IRON,PIEDRA DE GRANITO,True-Stone,FALSE,nan,23691,12 x 12,3/23/2022,3/31/2024,nan,,3/23/2021,TRUE,SUP. IRON,ACTIVO,EXT-PLANTA
06AI-2102,06AI-2102,INSPECCION,DIG. VERNIER,MITUTOYO,TRUE,"CD-12""CP",11161144,"0 A 12 """,1/21/2023,1/31/2024,nan,,1/1/2021,TRUE,LUIS A. GARCIA,ACTIVO,INTERNO
06NV-0328,06NV-0328,MAQUINADOS PL2,PIN GAGE,HEMCO,TRUE,nan,nan,.6210 X .6290,3/24/2023,3/31/2025,nan,,3/24/2021,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
06NV-0980,06NV-0980,TAKISAWA,PIN GAGE,nan,TRUE,nan,nan,".678  .680""",3/25/2023,3/31/2025,nan,,3/25/2021,TRUE,SUP. MAQUINADOS,ACTIVO,INTERNO
06LV-1093,06LV-1093,MAQ. Trunion,THD. PLUG GAGE,PMC INDUSTRIES,TRUE,nan,nan,G0 .1177 NO GO .1214,3/26/2021,3/31/2023,nan,,10/26/2021,TRUE,SUP. MAQUINADOS,INACTIVO,SIN USO
06LV-1094,06LV-1094,GAVETA INSP.ENTRADA,THD. PLUG GAGE,PMC INDUSTRIES,TRUE,nan,nan,GO .1177 NO GO .1214,3/26/2023,3/31/2025,nan,,3/26/2021,TRUE,SUP. INSP.ENTRA,ACTIVO,INTERNO
06QI-0115,06QI-0115,INSP-ENTRADA,RING GAGE,PMC INDUSTRIES,FALSE,nan,nan,10-48- UNS-2A,3/26/2023,3/31/2024,nan,,3/26/2021,TRUE,INSP-ENTRADA,ACTIVO,EXT-LAB
06QI-0116,06QI-0116,INSP-ENTRADA,THD. RING GAGE,PMC INDUSTRIES,TRUE,nan,nan,4375-14 UNC-2A,3/26/2023,3/31/2024,nan,,3/26/2021,TRUE,INSP. DE ENTRAD,ACTIVO,nan
03CI-0022,03CI-0022,GAVETA PLASTICOS,MASSFLOWMETER,SIERRA INSTRUME,TRUE,821-1,15116,0 A 100 SCIM,3/5/2023,3/30/2024,nan,,10/10/2010,TRUE,SUP. PLASTICOS,ACTIVO,INTERNO
06AV-2111,06AV-2111,MOLDEO,DIG. VERNIER,MITUTOYO,TRUE,"CD-8""ASX",A18146102,0 A 8',3/29/2023,3/31/2024,nan,,3/29/2021,TRUE,OP.ALEX RAMIREZ,ACTIVO,INTERNO
06AV-0456,06AV-0456,INGENIERIA-MOLDEO,DIG. CALIPER,MITUTOYO,TRUE,"CD-6""ASX",A16010526,"0 A 6""",3/29/2023,3/31/2024,nan,,3/29/2021,TRUE,ING.ALEX  HDZ,ACTIVO,INT
06ZF-0535,06ZF-0535,RACK MOLDEO,FIXTURE,JCI,TRUE,GA-12122,nan,nan,3/29/2023,3/31/2025,nan,,10/10/2010,TRUE,SUP. MOLDEO,ACTIVO,INTERNO
VC-014,VC 014,SMART,COPA DE VISCOSIDAD,nan,FALSE,nan,nan,nan,3/29/2023,3/31/2024,nan,,3/29/2020,TRUE,SUP. SMART,ACTIVO,EXT-LAB
06AV-2112,06AV-2112,PANLES ING,DIG. CALIPER,MITUTOYO,TRUE,"CD 6""ASX",A19060620,"0 A 6""",4/6/2023,4/30/2024,nan,,4/6/2021,TRUE,EDY HERNANDEZ,ACTIVO,INTERNO
06AV-2113,06AV-2113,TOOL ROOM,DIGITAL VERNIER,MITUTOYO,TRUE,CD-8' ASX,A20114192,"0 A 8""",4/7/2023,4/30/2024,nan,,4/7/2021,TRUE,GERARDO TOVAR,ACTIVO,INTERNO
01KE-0353,01KE-0353,MALETIN DE CALIDAD,THERMOMETRO DIG.,EXTECH,FALSE,PHT-771,10355343,nan,5/1/2022,5/31/2023,nan,,4/8/2021,TRUE,EDGAR BEAZ,ACTIVO,EXTERNO-LAB
05ZE-0184,05ZE-0184,MALETIN DE CALIDAD,MEDIDOR DE RESISTENCI,PROSTAT,FALSE,PRS-801,nan,nan,5/1/2022,5/31/2023,nan,,4/8/2021,TRUE,EDGAR BAEZ,ACTIVO,EXT-LAB
05ZE-0185,05ZE-0185,MALETIN DE CALIDAD,SURE TEST CIRCUIT ANALIZER,IDEAL,FALSE,61-164,1935207,nan,5/1/2022,5/31/2023,nan,,4/8/2021,TRUE,EDGAR BAEZ,ACTIVO,EXT-LAB
05ZE-0186,05ZE-0186,MALETIN DE CALIDAD,STATIC DECAY TIMER,PROSTAT,FALSE,PDT-740B,14720,nan,5/1/2022,5/31/2023,nan,,4/9/2021,TRUE,EDGR BAEZ,ACTIVO,EXT-LAB
05ZE-0187,05ZE-0187,MALETIN DE CALIDAD,ELECTROSTATIC OUPUT,PROSTAT,FALSE,PCS-730,3785,nan,5/1/2022,5/31/2023,nan,,4/9/2021,TRUE,EDAGR BAEZ,ACTIVO,EXT-LAB
05ZE-0188,05ZE-0188,MALETIN DE CALIDAD,ELECTROSTATIC FIELDMETER,PROSTAT,FALSE,PFM-711A,3785,nan,5/1/2022,5/31/2023,nan,,4/9/2021,TRUE,EDAGAR BAEZ,ACTIVO,EXT-LAB
05ZE-0189,05ZE-0189,MALETIN DE CALIDAD,PLATE MONITOR,PROSTAT,FALSE,CPM-720A,3785,nan,5/1/2022,5/21/2023,nan,,4/9/2021,FALSE,EDAGAR BAEZ,ACTIVO,EXT-LAB
05AE-0149,05AE-0149,E. PRUEBA,DECADA DE RESISTENCIA,IET LAB,FALSE,OS-270,D1-1334038,nan,5/1/2022,5/31/2023,nan,,4/13/2021,TRUE,E. PRUEBA,ACTIVO,SPERT PART L.E.P.
05AE-0150,05TE--0422,PLAN SENSOR,DECADA DE RESISTENCIA,IET LAB,FALSE,OS 260,D1-2109082,nan,,,nan,,4/13/2021,TRUE,SUP. DE SENSORE,INACTIVO,SCRAP
06LV-0926,06LV-0926,Control de Calidad,THD. PLUG GAGE,nan,TRUE,nan,nan,M20 x 1.5 6H,7/1/2021,7/31/2023,nan,,7/1/2010,TRUE,Martin Garcia,ACTIVO,INTERNO
06BF-0054,06BF-0054,MECANICOS J a. Sanchez,DIG. INDICADOR,MITUTOYO,TRUE,ID-U1025E,12075039,"0 A 1.000 """,4/22/2021,,nan,,4/22/2021,TRUE,SUP. MECANICOS,INACTIVO,LOST-04/2022
